scheduled_departure_date_local,flight_number,scheduled_departure_station_code,scheduled_arrival_station_code,fleet_type,turnaround_buffer,load_factor,ssr_count,total_bags,transfer_bag_ratio,departure_hour,difficulty_score,daily_rank,difficulty_class
2025-08-01,399,ORD,BOS,B737-MAX8,19,1.216867469879518,16.0,92,0.31521739130434784,11,0.22898290697904014,205.0,Medium
2025-08-01,561,ORD,MCI,B737-900,11,1.2458100558659218,6.0,117,0.452991452991453,12,0.22893808391288178,206.0,Medium
2025-08-01,1041,ORD,GRR,A319-100,14,1.0,8.0,91,0.6043956043956044,15,0.22843572040749285,207.0,Medium
2025-08-01,2177,ORD,MSN,A319-100,20,1.0396825396825398,8.0,90,0.6333333333333333,14,0.2284067648537026,208.0,Medium
2025-08-01,5652,ORD,GEG,ERJ-175,9,1.0526315789473684,7.0,58,0.41379310344827586,19,0.22807933374316758,209.0,Medium
2025-08-01,1909,ORD,TVC,B737-900,17,1.2011173184357542,5.0,103,0.7184466019417476,10,0.22736864891453706,210.0,Medium
2025-08-01,276,ORD,IAD,A321-2NX,6,0.78,0.0,97,0.6907216494845361,21,0.22735929347596687,211.0,Medium
2025-08-01,2323,ORD,MCO,A321-2NX,17,1.33,11.0,151,0.2913907284768212,9,0.22701594051492677,212.0,Medium
2025-08-01,3433,ORD,CVG,ERJ-175,80,0.9868421052631579,12.0,49,0.6938775510204082,16,0.2267019004069075,213.0,Medium
2025-08-01,3663,ORD,BGR,ERJ-170,53,1.0714285714285714,7.0,34,0.7941176470588235,18,0.2266354120048733,214.0,Medium
2025-08-01,1655,ORD,DCA,A320-200,9,1.12,0.0,67,0.6716417910447762,18,0.2264619269287732,215.0,Medium
2025-08-01,1594,ORD,ABQ,A319-100,34,1.3492063492063493,8.0,83,0.6144578313253012,9,0.22611569414283433,216.0,Medium
2025-08-01,3628,ORD,IND,ERJ-175,25,1.105263157894737,5.0,63,0.5714285714285714,17,0.2260472224411611,217.0,Medium
2025-08-01,3690,ORD,IND,ERJ-175,23,1.1710526315789473,8.0,65,0.47692307692307695,15,0.22570364128466747,218.0,Medium
2025-08-01,2290,ORD,DFW,B737-700,25,1.1428571428571428,6.0,124,0.49193548387096775,12,0.22474452389210883,219.0,Medium
2025-08-01,600,ORD,LAS,B737-900,71,1.1340782122905029,2.0,129,0.4806201550387597,14,0.2246748225039764,220.0,Medium
2025-08-01,4391,ORD,SGF,CRJ-550,47,1.08,0.0,39,0.8717948717948718,20,0.2245534329675735,221.0,Medium
2025-08-01,5219,ORD,GRB,CRJ-550,95,1.16,2.0,18,0.9444444444444444,20,0.22429433393345113,222.0,Medium
2025-08-01,1776,ORD,PHL,B737-800,165,1.283132530120482,0.0,76,0.2894736842105263,18,0.22375557791615946,223.0,Medium
2025-08-01,5253,ORD,FCA,ERJ-175,19,1.144736842105263,4.0,31,0.5806451612903226,19,0.22350411722552577,224.0,Medium
2025-08-01,786,ORD,BTV,A320-200,44,1.2066666666666668,11.0,87,0.47126436781609193,11,0.22309397785436777,225.0,Medium
2025-08-01,2137,ORD,SLC,B737-800,32,1.283132530120482,9.0,96,0.5416666666666666,9,0.2228044909596377,226.0,Medium
2025-08-01,4185,ORD,STL,CRJ-550,61,1.06,3.0,28,0.8571428571428571,20,0.22264809903045188,227.0,Medium
2025-08-01,2430,ORD,BNA,B737-MAX8,13,1.0903614457831325,8.0,101,0.43564356435643564,14,0.22226274862872933,228.0,Medium
2025-08-01,2333,ORD,BWI,B737-900,136,1.1452513966480447,16.0,107,0.34579439252336447,10,0.2220214384999394,229.0,Medium
2025-08-01,617,ORD,CLT,B737-800,39,0.8554216867469879,3.0,96,0.6458333333333334,18,0.22183602597815216,230.0,Medium
2025-08-01,2455,ORD,SAV,B737-900,-9,1.441340782122905,4.0,110,0.05454545454545454,7,0.2213990835710796,231.0,Medium
2025-08-01,5915,ORD,LNK,CRJ-200,3,1.16,5.0,49,0.6326530612244898,16,0.221350493353741,232.0,Medium
2025-08-01,758,ORD,EWR,B737-900,11,1.0670391061452513,25.0,156,0.08974358974358974,10,0.22062230044124187,233.0,Medium
2025-08-01,1834,ORD,TPA,B737-800,18,1.283132530120482,6.0,94,0.48936170212765956,11,0.22049470835094206,234.0,Medium
2025-08-01,660,ORD,SAN,A321-2NX,159,1.195,14.0,99,0.43434343434343436,9,0.22048419368573283,235.0,Medium
2025-08-01,503,ORD,DEN,B757-300,9,1.106837606837607,10.0,150,0.22,14,0.22037978098452357,236.0,Medium
2025-08-01,1068,ORD,IAD,B757-200,796,1.2159090909090908,14.0,102,0.46078431372549017,8,0.22018076151064186,237.0,Medium
2025-08-01,2649,ORD,EWR,B757-200,98,1.2159090909090908,6.0,154,0.21428571428571427,14,0.219999602090352,238.0,Medium
2025-08-01,2628,ORD,BNA,B737-900,9,0.9106145251396648,0.0,72,0.5833333333333334,21,0.21922800983109317,239.0,Medium
2025-08-01,5290,ORD,BOI,ERJ-175,21,1.1428571428571428,0.0,38,0.7105263157894737,19,0.2189474224428335,240.0,Medium
2025-08-01,1239,ORD,ROC,A320-200,15,1.14,6.0,77,0.5324675324675324,14,0.21881110144560492,241.0,Medium
2025-08-01,1677,ORD,BOS,B737-800,22,1.3433734939759037,6.0,77,0.11688311688311688,15,0.21867407982210457,242.0,Medium
2025-08-01,3551,ORD,SDF,ERJ-175,8,0.9210526315789473,4.0,58,0.6896551724137931,19,0.2185762786648504,243.0,Medium
2025-08-01,1946,ORD,LGA,B737-MAX8,54,1.1746987951807228,7.0,68,0.38235294117647056,15,0.21845481071734235,244.0,Medium
2025-08-01,4491,ORD,CAE,CRJ-550,51,0.94,10.0,35,0.6571428571428571,18,0.2177831243932295,245.0,Medium
2025-08-01,1113,ORD,ALB,B737-800,15,1.108433734939759,9.0,80,0.675,11,0.21770387891065782,246.0,Medium
2025-08-01,2347,ORD,CLE,B737-MAX8,77,0.7409638554216867,6.0,77,0.5194805194805194,21,0.21731514771917526,247.0,Medium
2025-08-01,2389,ORD,RSW,B737-900,18,1.2458100558659218,13.0,109,0.26605504587155965,10,0.21657395347809918,248.0,Medium
2025-08-01,2195,ORD,BDL,B737-800,31,1.0903614457831325,13.0,76,0.5394736842105263,11,0.21642035732438153,249.0,Medium
2025-08-01,4552,ORD,DAY,CRJ-550,45,0.98,0.0,33,0.9090909090909091,21,0.21606842994863212,250.0,Medium
2025-08-01,5555,ORD,MKE,CRJ-200,96,0.9,9.0,46,0.6304347826086957,18,0.21564818115666745,251.0,Medium
2025-08-01,1920,ORD,LAS,B737-900,11,1.0335195530726258,3.0,100,0.54,15,0.21562955390262825,252.0,Medium
2025-08-01,5275,ORD,DLH,CRJ-550,70,1.04,0.0,37,0.7837837837837838,20,0.2155797216150694,253.0,Medium
2025-08-01,920,ORD,LHR,B767-300,1610,1.1377245508982037,2.0,132,0.17424242424242425,18,0.2147539099337099,254.0,Medium
2025-08-01,4789,ORD,FAR,ERJ-175,62,0.7428571428571429,10.0,32,0.9375,20,0.21471755529460437,255.0,Medium
2025-08-01,2099,ORD,IAH,B737-900,11,1.100558659217877,9.0,162,0.4012345679012346,9,0.21429258321173958,256.0,Medium
2025-08-01,2427,ORD,CVG,B737-MAX8,20,0.6626506024096386,6.0,79,0.8354430379746836,18,0.21341384886463505,257.0,Medium
2025-08-01,3422,ORD,DTW,ERJ-175,48,1.0263157894736843,15.0,63,0.7142857142857143,10,0.21292691113330123,258.0,Medium
2025-08-01,1659,ORD,CUN,B737-900,-6,1.3687150837988826,3.0,122,0.05737704918032787,10,0.21292436384229435,259.0,Medium
2025-08-01,1740,ORD,RSW,B737-800,396,1.4337349397590362,14.0,70,0.2714285714285714,7,0.21277284717377587,260.0,Medium
2025-08-01,6002,ORD,AVL,ERJ-175,31,1.0571428571428572,1.0,39,0.8717948717948718,18,0.2126385896274262,261.0,Medium
2025-08-01,5964,ORD,CID,ERJ-175,8,1.0394736842105263,0.0,54,0.8518518518518519,17,0.21216978910490106,262.0,Medium
2025-08-01,2370,ORD,BOS,B737-900,26,1.1508379888268156,0.0,140,0.37857142857142856,14,0.21213496388922526,263.0,Medium
2025-08-01,5868,ORD,YWG,ERJ-175,21,0.881578947368421,3.0,44,0.9318181818181818,19,0.21197083315584797,264.0,Medium
2025-08-01,1129,ORD,BOS,B737-MAX9,11,1.1564245810055866,2.0,57,0.17543859649122806,19,0.2113064602930039,265.0,Medium
2025-08-01,3440,ORD,YYZ,ERJ-175,711,1.1578947368421053,20.0,53,0.5660377358490566,7,0.21083576331306766,266.0,Medium
2025-08-01,1859,ORD,SNA,B737-700,22,1.2063492063492063,2.0,65,0.36923076923076925,16,0.2107851515277836,267.0,Medium
2025-08-01,587,ORD,YUL,B737-MAX8,8,1.1867469879518073,0.0,103,0.4563106796116505,14,0.21069032269273427,268.0,Medium
2025-08-01,1209,ORD,EWR,B737-900,32,1.005586592178771,2.0,87,0.16091954022988506,21,0.21066881101417,269.0,Medium
2025-08-01,2254,ORD,PDX,A321-2NX,705,1.025,4.0,124,0.7016129032258065,9,0.21019918130715573,270.0,Medium
2025-08-01,5229,ORD,ILM,ERJ-175,13,1.105263157894737,18.0,49,0.30612244897959184,11,0.2101504833107263,271.0,Medium
2025-08-01,4188,ORD,GSO,CRJ-550,51,0.84,13.0,28,0.5714285714285714,18,0.2097057300699403,272.0,Medium
2025-08-01,490,ORD,SAT,B737-700,29,1.119047619047619,21.0,82,0.2804878048780488,8,0.20955356389104962,273.0,Medium
2025-08-01,3542,ORD,YUL,ERJ-175,11,1.118421052631579,2.0,71,0.36619718309859156,17,0.2090763322968189,274.0,Medium
2025-08-01,5517,ORD,PVD,ERJ-175,42,1.1578947368421053,0.0,40,0.525,18,0.20893358940002416,275.0,Medium
2025-08-01,5538,ORD,HSV,CRJ-550,65,1.0,0.0,45,0.8888888888888888,18,0.2085987638857537,276.0,Medium
2025-08-01,3520,ORD,CVG,ERJ-175,11,0.8552631578947368,1.0,58,0.5689655172413793,21,0.2080502946039527,277.0,Medium
2025-08-01,3493,ORD,DTW,ERJ-175,26,0.881578947368421,0.0,41,0.8048780487804879,21,0.20784945634425378,278.0,Medium
2025-08-01,1775,ORD,FLL,B737-MAX9,27,1.2569832402234637,10.0,128,0.21875,10,0.20753469990884482,279.0,Medium
2025-08-01,5124,ORD,EAU,CRJ-200,28,1.04,0.0,36,0.3611111111111111,21,0.207336967991881,280.0,Medium
2025-08-01,5948,ORD,BNA,ERJ-175,19,1.013157894736842,8.0,40,0.75,15,0.20725287374141152,281.0,Medium
2025-08-01,265,ORD,YYZ,A319-100,17,0.9841269841269841,7.0,69,0.3333333333333333,17,0.20706143306379154,282.0,Medium
2025-08-01,1832,ORD,CMH,A320-200,548,0.9066666666666666,8.0,121,0.8099173553719008,7,0.20701396879754372,283.0,Medium
2025-08-01,2672,ORD,PNS,A319-100,14,1.4285714285714286,8.0,65,0.2,10,0.2067643047743843,284.0,Medium
2025-08-01,2184,ORD,EGE,B737-700,22,1.1904761904761905,0.0,55,0.509090909090909,16,0.20639455983625618,285.0,Medium
2025-08-01,1448,ORD,BUF,A319-100,22,1.0714285714285714,2.0,71,0.6901408450704225,14,0.20593794823675737,286.0,Medium
2025-08-01,1069,ORD,DCA,A319-100,22,0.9682539682539683,0.0,61,0.5573770491803278,19,0.2058864210824091,287.0,Medium
2025-08-01,5946,ORD,RAP,ERJ-175,41,0.9857142857142858,0.0,33,0.7272727272727273,20,0.2050186081749733,288.0,Medium
2025-08-01,4429,ORD,FSD,CRJ-550,28,1.28,0.0,34,0.6470588235294118,15,0.20465749697647062,289.0,Medium
2025-08-01,1741,ORD,JAC,B737-700,32,1.3888888888888888,0.0,117,0.42735042735042733,9,0.20461934728469625,290.0,Medium
2025-08-01,1708,ORD,CLE,B737-700,32,0.9365079365079365,2.0,59,0.4915254237288136,19,0.2040798753805138,291.0,Medium
2025-08-01,4395,ORD,TVC,CRJ-550,41,1.08,0.0,27,0.9259259259259259,18,0.20390125905453,292.0,Medium
2025-08-01,714,ORD,MDT,A320-200,1375,0.86,0.0,64,0.703125,19,0.20382120893459815,293.0,Medium
2025-08-01,1823,ORD,IAH,A321-2NX,37,1.18,21.0,140,0.11428571428571428,7,0.20373589975463074,294.0,Medium
2025-08-01,1006,ORD,LGA,B737-800,13,1.1024096385542168,1.0,60,0.3,18,0.20317579683600534,295.0,Medium
2025-08-01,5309,ORD,FWA,CRJ-200,50,0.96,0.0,45,0.5555555555555556,20,0.2030670815187569,296.0,Medium
2025-08-01,2497,ORD,DTW,B737-900,15,0.6089385474860335,15.0,57,0.40350877192982454,19,0.202871189534295,297.0,Medium
2025-08-01,4416,ORD,STL,CRJ-550,35,0.86,10.0,24,0.6666666666666666,18,0.20255309299256918,298.0,Medium
2025-08-01,2343,ORD,IND,B737-MAX9,31,0.7374301675977654,4.0,101,0.7821782178217822,14,0.20224857783569564,299.0,Medium
2025-08-01,4766,ORD,OKC,CRJ-550,13,1.04,4.0,45,0.6222222222222222,16,0.20217392451362012,300.0,Medium
2025-08-01,224,ORD,BZN,B737-800,146,1.180722891566265,6.0,129,0.40310077519379844,9,0.20204992177750206,301.0,Medium
2025-08-01,3603,ORD,CMH,ERJ-175,21,0.9605263157894737,11.0,63,0.5396825396825397,13,0.2019027386666064,302.0,Medium
2025-08-01,534,ORD,EWR,A321-2NX,14,1.045,2.0,85,0.3176470588235294,17,0.20182371814282804,303.0,Medium
2025-08-01,4636,ORD,SBN,CRJ-550,22,0.98,6.0,34,0.6176470588235294,17,0.20166625603558866,304.0,Medium
2025-08-01,3465,ORD,GSP,ERJ-175,16,1.0263157894736843,2.0,60,0.48333333333333334,17,0.20155915751011283,305.0,Medium
2025-08-01,5643,ORD,CAK,CRJ-550,446,0.96,0.0,28,0.5714285714285714,21,0.20116490760571343,306.0,Medium
2025-08-01,2251,ORD,PIT,A319-100,20,1.126984126984127,12.0,77,0.38961038961038963,10,0.20115103364985684,307.0,Medium
2025-08-01,356,ORD,ATL,B737-700,38,1.2222222222222223,2.0,96,0.2604166666666667,14,0.20095472872655734,308.0,Medium
2025-08-01,1848,ORD,ATL,B737-700,27,1.1746031746031746,14.0,70,0.24285714285714285,10,0.2009170116229897,309.0,Medium
2025-08-01,664,ORD,LGA,B737-800,14,1.1325301204819278,2.0,66,0.3333333333333333,16,0.2007709173541953,310.0,Medium
2025-08-01,4546,ORD,AVP,CRJ-550,66,1.02,2.0,23,0.9565217391304348,18,0.2007667789822956,311.0,Medium
2025-08-01,2038,ORD,BUF,A319-100,607,1.1428571428571428,10.0,74,0.7432432432432432,7,0.2005597412834132,312.0,Medium
2025-08-01,4507,ORD,CHA,CRJ-550,50,0.92,0.0,31,0.8709677419354839,20,0.20043394987639773,313.0,Medium
2025-08-01,5819,ORD,DLH,CRJ-550,26,1.2,14.0,27,0.7407407407407407,9,0.20020645108305668,314.0,Medium
2025-08-01,2677,ORD,IAD,B757-200,109,1.0681818181818181,0.0,106,0.27358490566037735,17,0.1999612330060464,315.0,Medium
2025-08-01,2440,ORD,LAS,B737-MAX9,3,1.111731843575419,5.0,91,0.37362637362637363,13,0.19995441659900692,316.0,Medium
2025-08-01,1525,ORD,AUS,A319-100,27,1.3333333333333333,0.0,68,0.35294117647058826,13,0.19989539230637937,317.0,Medium
2025-08-01,5526,ORD,ATW,CRJ-200,36,1.06,0.0,45,0.5111111111111111,18,0.1998673019290026,318.0,Medium
2025-08-01,2683,ORD,SAN,B737-800,12,1.2108433734939759,0.0,144,0.2222222222222222,14,0.19978091186090938,319.0,Medium
2025-08-01,2004,ORD,SYR,A320-200,17,1.2,2.0,91,0.3626373626373626,13,0.19948181340189725,320.0,Medium
2025-08-01,5446,ORD,CLE,ERJ-175,22,1.0657894736842106,5.0,65,0.38461538461538464,15,0.1991972117147674,321.0,Medium
2025-08-01,1328,ORD,SMF,B737-900,100,1.2011173184357542,0.0,134,0.5,9,0.1991530692043921,322.0,Medium
2025-08-01,5094,ORD,RHI,CRJ-200,48,1.5,0.0,46,0.5,10,0.1987592862268372,323.0,Medium
2025-08-01,5420,ORD,MLI,CRJ-200,29,1.24,2.0,33,0.3939393939393939,15,0.19831059721816946,324.0,Medium
2025-08-01,2483,ORD,IAH,B737-900,17,1.1396648044692737,1.0,148,0.42567567567567566,10,0.1980763913715231,325.0,Medium
2025-08-01,3569,ORD,DTW,ERJ-175,18,1.1842105263157894,0.0,55,0.7272727272727273,13,0.19781789606786154,326.0,Medium
2025-08-01,1851,ORD,ALB,A319-100,56,1.0873015873015872,3.0,102,0.6764705882352942,9,0.19769267036306734,327.0,Medium
2025-08-01,5038,ORD,PLN,CRJ-200,1386,1.4,1.0,46,0.5,11,0.19702247161369296,328.0,Medium
2025-08-01,4549,ORD,MLI,CRJ-550,86,1.1,0.0,51,0.8235294117647058,14,0.1965221727017965,329.0,Medium
2025-08-01,1316,ORD,SRQ,B737-700,2505,1.1746031746031746,9.0,75,0.29333333333333333,11,0.19607099713023604,330.0,Medium
2025-08-01,5499,ORD,SBN,CRJ-200,116,0.8,10.0,37,0.24324324324324326,19,0.19579542451453774,331.0,Medium
2025-08-01,1878,ORD,SFO,A321-2NX,5,1.28,4.0,126,0.15079365079365079,12,0.1956901056721228,332.0,Medium
2025-08-01,5668,ORD,MKE,CRJ-550,25,1.06,4.0,36,0.8888888888888888,14,0.19551947584204607,333.0,Medium
2025-08-01,1599,ORD,DEN,A321-2NX,625,1.32,11.0,134,0.12686567164179105,8,0.19519823731448194,334.0,Medium
2025-08-01,5398,ORD,IND,ERJ-175,45,1.118421052631579,4.0,71,0.7323943661971831,10,0.19512705693450005,335.0,Medium
2025-08-01,3523,ORD,RIC,ERJ-175,13,1.1842105263157894,0.0,42,0.7142857142857143,14,0.19500992505336875,336.0,Medium
2025-08-01,3598,ORD,SDF,ERJ-175,25,0.9078947368421053,0.0,59,0.7288135593220338,17,0.19483158909904766,337.0,Medium
2025-08-01,1304,ORD,LAS,B737-900,65,1.0335195530726258,6.0,121,0.39669421487603307,11,0.19456977129393258,338.0,Medium
2025-08-01,4590,ORD,MDT,CRJ-550,13,1.1,2.0,26,0.7307692307692307,16,0.19443883936846318,339.0,Medium
2025-08-01,4554,ORD,GRB,CRJ-550,42,1.28,0.0,33,0.5151515151515151,14,0.19387851146922425,340.0,Medium
2025-08-01,5320,ORD,MKE,CRJ-200,21,1.02,0.0,48,0.2916666666666667,19,0.19352040217070143,341.0,Medium
2025-08-01,4530,ORD,SGF,CRJ-550,26,0.98,5.0,42,0.6904761904761905,15,0.19328763284718284,342.0,Medium
2025-08-01,2691,ORD,EWR,B737-900,6,1.094972067039106,12.0,158,0.2468354430379747,8,0.19324608680796102,343.0,Medium
2025-08-01,752,ORD,DCA,A319-100,22,1.2619047619047619,7.0,51,0.1568627450980392,12,0.19309062824523088,344.0,Medium
2025-08-01,1139,ORD,DSM,A319-100,20,1.0396825396825398,4.0,84,0.7857142857142857,9,0.1928089387667461,345.0,Medium
2025-08-01,4389,ORD,CID,CRJ-550,39,0.98,12.0,31,0.8064516129032258,12,0.19278944444138577,346.0,Medium
2025-08-01,4186,ORD,MLI,CRJ-550,56,0.8,0.0,32,1.0,20,0.19162875784787106,347.0,Medium
2025-08-01,2385,ORD,MSO,B737-800,650,1.0783132530120483,10.0,103,0.44660194174757284,8,0.19148556998667077,348.0,Medium
2025-08-01,1270,ORD,PUJ,B737-900,8,1.2402234636871508,6.0,122,0.27049180327868855,9,0.19145137011779884,349.0,Medium
2025-08-01,5601,ORD,FNT,CRJ-200,81,1.08,9.0,43,0.32558139534883723,13,0.190812490938588,350.0,Medium
2025-08-01,1082,ORD,PIT,A320-200,11,1.0,2.0,63,0.6507936507936508,14,0.190754560987203,351.0,Medium
2025-08-01,4519,ORD,SCE,CRJ-550,41,0.94,0.0,27,1.0,18,0.19015631279902662,352.0,Medium
2025-08-01,307,ORD,COS,B737-700,55,1.0714285714285714,11.0,65,0.5384615384615384,9,0.1901317888164675,353.0,Medium
2025-08-01,5593,ORD,MEM,ERJ-175,21,1.1842105263157894,11.0,51,0.5490196078431373,8,0.19007333085047018,354.0,Medium
2025-08-01,5448,ORD,FWA,CRJ-200,86,1.14,2.0,62,0.3709677419354839,14,0.19000675361951797,355.0,Medium
2025-08-01,1803,ORD,DEN,A321-2NX,20,1.11,7.0,144,0.2569444444444444,10,0.18997936865586457,356.0,Medium
2025-08-01,4809,ORD,ICT,ERJ-175,24,1.0921052631578947,2.0,74,0.8513513513513513,9,0.18966666331014095,357.0,Medium
2025-08-01,1100,ORD,PDX,B737-MAX9,450,1.2458100558659218,15.0,134,0.09701492537313433,7,0.1895811998549108,358.0,Medium
2025-08-01,5930,ORD,FAR,CRJ-200,78,1.24,0.0,41,0.5853658536585366,13,0.1895243653341115,359.0,Medium
2025-08-01,1097,ORD,DCA,A319-100,37,1.1984126984126984,2.0,86,0.4186046511627907,11,0.18952282669651263,360.0,Medium
2025-08-01,4482,ORD,TUL,CRJ-550,28,1.06,2.0,30,0.8333333333333334,15,0.18917889613190114,361.0,Medium
2025-08-01,3409,ORD,YOW,ERJ-175,8,1.0657894736842106,2.0,65,0.5846153846153846,13,0.189097574033608,362.0,Medium
2025-08-01,1975,ORD,ATL,B737-MAX9,881,1.1173184357541899,11.0,109,0.3853211009174312,7,0.18907156517669857,363.0,Medium
2025-08-01,5963,ORD,BDL,ERJ-175,20,1.131578947368421,4.0,40,0.4,14,0.18898044215247667,364.0,Medium
2025-08-01,721,ORD,BOS,B737-MAX9,24,1.2067039106145252,9.0,129,0.18604651162790697,9,0.1889495656081707,365.0,Medium
2025-08-01,5564,ORD,SBN,CRJ-550,28,1.1,0.0,36,0.9166666666666666,14,0.18836999878875302,366.0,Medium
2025-08-01,5748,ORD,YWG,ERJ-175,5,1.0285714285714285,8.0,38,0.5526315789473685,13,0.18831342313340155,367.0,Medium
2025-08-01,4600,ORD,XNA,CRJ-550,24,0.98,6.0,26,0.7692307692307693,15,0.18826045893413937,368.0,Medium
2025-08-01,3525,ORD,YYZ,ERJ-175,11,1.0263157894736843,4.0,30,0.4666666666666667,16,0.1879722009883737,369.0,Medium
2025-08-01,4431,ORD,MSN,CRJ-550,22,1.0,4.0,36,0.6666666666666666,15,0.18785601026256532,370.0,Medium
2025-08-01,4597,ORD,ROA,CRJ-550,635,1.46,2.0,35,0.8285714285714286,7,0.18724934299027518,371.0,Medium
2025-08-01,2629,ORD,CLE,B737-900,7,1.111731843575419,2.0,92,0.5543478260869565,10,0.18722796732364463,372.0,Medium
2025-08-01,5841,ORD,MEM,ERJ-175,137,1.0714285714285714,8.0,47,0.44680851063829785,12,0.18682562939617767,373.0,Medium
2025-08-01,5225,ORD,MKE,CRJ-200,11,0.96,0.0,45,0.7555555555555555,16,0.18621925543180037,374.0,Medium
2025-08-01,5435,ORD,BDL,ERJ-175,25,1.2236842105263157,5.0,81,0.4691358024691358,8,0.1847675444754146,375.0,Medium
2025-08-01,3696,ORD,CVG,ERJ-170,16,0.9857142857142858,4.0,68,0.6323529411764706,12,0.18472875310250955,376.0,Medium
2025-08-01,5988,ORD,BWI,ERJ-175,13,1.1578947368421053,0.0,57,0.3684210526315789,14,0.18393358940002416,377.0,Medium
2025-08-01,4739,ORD,GRB,CRJ-200,40,0.94,4.0,47,0.574468085106383,15,0.18390631279902658,378.0,Medium
2025-08-01,1778,ORD,OMA,A319-100,26,1.0238095238095237,15.0,48,0.5625,8,0.18384407171289985,379.0,Medium
2025-08-01,2661,ORD,LGA,B737-800,12,1.4939759036144578,2.0,73,0.0,10,0.1835065664710253,380.0,Medium
2025-08-01,5437,ORD,DLH,CRJ-550,17,1.04,9.0,29,0.5862068965517241,12,0.1828351563976781,381.0,Medium
2025-08-01,3498,ORD,CVG,ERJ-175,16,1.236842105263158,5.0,57,0.7192982456140351,7,0.18269701664991303,382.0,Medium
2025-08-01,2144,ORD,YYZ,B737-800,8,1.1566265060240963,3.0,94,0.1702127659574468,13,0.1823886804354139,383.0,Medium
2025-08-01,293,ORD,LGA,B737-800,5,1.216867469879518,6.0,76,0.15789473684210525,11,0.18233435625440247,384.0,Medium
2025-08-01,3571,ORD,IND,ERJ-175,25,0.8026315789473685,8.0,53,0.7924528301886793,13,0.18222914503639392,385.0,Medium
2025-08-01,1414,ORD,BOI,A319-100,21,1.3888888888888888,0.0,66,0.48484848484848486,8,0.18206499945860927,386.0,Medium
2025-08-01,1198,ORD,CUN,B737-900,29,1.2681564245810055,6.0,141,0.1347517730496454,9,0.18187406952799617,387.0,Medium
2025-08-01,5125,ORD,CMX,CRJ-200,212,1.1,4.0,50,0.64,11,0.18121420168730376,388.0,Medium
2025-08-01,5344,ORD,MBS,CRJ-200,1168,1.16,4.0,47,0.5106382978723404,11,0.18063491364359607,389.0,Medium
2025-08-01,2666,ORD,DEN,A321-2NX,239,1.145,13.0,135,0.26666666666666666,5,0.18046270666901576,390.0,Medium
2025-08-01,5536,ORD,SAT,ERJ-175,1100,1.013157894736842,4.0,60,0.4666666666666667,13,0.18044127953851297,391.0,Medium
2025-08-01,1857,ORD,MIA,B737-800,34,1.319277108433735,2.0,117,0.15384615384615385,10,0.18039870804523375,392.0,Medium
2025-08-01,5395,ORD,GSO,ERJ-175,31,1.0571428571428572,6.0,43,0.3488372093023256,13,0.17980344469988996,393.0,Medium
2025-08-01,359,ORD,MEX,A320-200,33,1.1133333333333333,7.0,129,0.24806201550387597,9,0.17957077696905632,394.0,Medium
2025-08-01,1205,ORD,EWR,B737-900,11,1.1173184357541899,8.0,77,0.18181818181818182,11,0.17933424633611886,395.0,Medium
2025-08-01,2280,ORD,MCO,A321-2NX,71,1.345,5.0,84,0.2857142857142857,7,0.1793167706779129,396.0,Medium
2025-08-01,5843,ORD,ECP,ERJ-175,55,1.3157894736842106,2.0,47,0.3617021276595745,10,0.17910537143603378,397.0,Medium
2025-08-01,5269,ORD,PIA,CRJ-200,81,1.0,4.0,50,0.56,13,0.17897919866836243,398.0,Medium
2025-08-01,3685,ORD,DTW,ERJ-175,21,1.144736842105263,7.0,59,0.6949152542372882,7,0.17871245055885912,399.0,Medium
2025-08-01,2138,ORD,LGA,B737-800,140,1.1867469879518073,1.0,73,0.1095890410958904,14,0.17848923573621256,400.0,Medium
